id_task,application_type,creation_date,completion_date,time_compute (s),time_env (s),time_dl (s),time_up (s),mobo_uuid,qrad_uuid,qbox_uuid,cpu_name,nb_cores,status,dataset,dataset_size,node_id
330846,3DRender,2021-04-26 22:13:13,2021-04-26 22:20:23,336,92,1,1,4F424F4D-58D8-00D7-B158-00D861155521,44415251-58D8-00D7-B158-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds39,32,0
2680379,3DRender,2022-06-02 00:32:34,2022-06-02 00:51:07,116,138,856,1,4F424F4D-ADF0-084E-ABC1-049226DA3D52,44415251-ADF0-084E-ABC1-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds174,238,3
96032,Risk,2021-02-18 18:23:20,2021-02-18 19:54:09,5215,229,1,0,4F424F4D-58D8-00D7-B137-00D861156A0B,44415251-58D8-00D7-B137-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds66,89,4
2821624,3DRender,2022-06-16 13:23:26,2022-06-16 13:33:07,459,115,4,2,4F424F4D-58D8-00D7-B137-00D861155549,44415251-58D8-00D7-B137-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds428,160,2
183187,Risk,2021-03-23 10:42:17,2021-03-23 10:43:37,0,63,10,0,4F424F4D-58D8-00D7-B158-00D861155662,44415251-58D8-00D7-B158-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds1,156,1
2546922,3DRender,2022-05-08 01:17:20,2022-05-08 02:00:44,2461,140,1,2,4F424F4D-58D8-00D7-B077-049226DA6479,44415251-58D8-00D7-B077-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds1,156,3
297289,3DRender,2021-04-22 22:42:49,2021-04-22 22:44:54,0,121,1,0,4F424F4D-58D8-01D7-3809-049226D9DACC,44415251-58D8-01D7-3809-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Preempted,ds12,137,2
850101,3DRender,2021-07-11 10:10:21,2021-07-11 10:11:11,0,49,1,0,4F424F4D-58D8-01D7-3AEE-00D8617B5D9F,44415251-58D8-01D7-3AEE-000000000000,584f4251-2001-0000-0000-000000000001,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds1,156,2
1471733,Risk,2021-11-07 07:57:01,2021-11-09 10:59:18,183584,60,91,1,4F424F4D-58D8-00D7-AFE1-00D861C8FB64,44415251-58D8-00D7-AFE1-000000000000,584f4251-2000-0000-0001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Cancelled,ds20,167,4
3548553,3DRender,2022-10-04 09:01:38,2022-10-04 09:05:25,93,121,7,1,4F424F4D-58D8-00D7-B2A2-00D861C1EB2A,44415251-58D8-00D7-B2A2-000000000000,584f4251-2000-0000-0001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds13,99,1
768742,Risk,2021-07-05 15:12:04,2021-07-06 11:18:36,72264,101,13,0,4F424F4D-58D8-01D7-3A6D-00D861155589,44415251-58D8-01D7-3A6D-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds1,156,1
3584929,3DRender,2022-10-12 07:46:48,2022-10-12 07:47:15,24,1,1,3,4F424F4D-58D8-01D7-3A91-00D8617B0B3F,44415251-58D8-01D7-3A91-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds3,101,3
869068,Risk,2021-07-12 09:58:35,2021-07-12 14:06:28,14767,66,27,0,4F424F4D-58D8-01D7-36E9-00D8612D2298,44415251-58D8-01D7-36E9-000000000000,584f4251-3000-0000-2000-000000000006,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds1,156,2
2760791,Risk,2022-06-11 07:22:34,2022-06-11 07:25:49,0,192,1,1,4F424F4D-58D8-01D7-37A3-00D8611555AA,44415251-58D8-01D7-37A3-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds3,101,2
2416225,3DRender,2022-04-22 05:30:27,2022-04-22 05:42:20,570,139,1,3,4F424F4D-ADF0-084E-ABC1-049226DA3D56,44415251-ADF0-084E-ABC1-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds206,23,2
1312460,Risk,2021-10-14 13:44:55,2021-10-14 13:55:13,509,101,1,1,4F424F4D-58D8-00D7-B131-00D8619C7531,44415251-58D8-00D7-B131-000000000000,584f4251-4000-0000-1000-000000000012,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds35,232,2
606499,Risk,2021-06-04 15:11:01,2021-06-04 15:14:10,0,0,180,1,4F424F4D-58D8-01D7-3A6D-00D861156BA3,44415251-58D8-01D7-3A6D-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds698,254,3
3646098,3DRender,2022-10-19 08:51:14,2022-10-19 09:05:28,31,184,634,4,4F424F4D-58D8-00D7-B077-049226DA64B9,44415251-58D8-00D7-B077-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds508,165,2
1223333,Risk,2021-09-29 10:37:39,2021-09-29 11:51:26,4224,101,90,0,4F424F4D-58D8-00D7-A3E7-00D8619C74EB,44415251-58D8-00D7-A3E7-000000000000,584f4251-4000-0000-1000-000000000019,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds1,156,2
1866300,3DRender,2022-02-03 11:58:42,2022-02-03 12:49:27,2769,253,16,5,4F424F4D-58D8-01D7-36EF-2CF05D7ECBB8,44415251-58D8-01D7-36EF-000000000000,584f4251-3000-0000-2000-000000000001,AMD Ryzen 7 3700X 8-Core Processor,8,Completed,ds2,204,1
1547266,3DRender,2021-11-28 15:41:19,2021-11-28 15:50:44,508,54,1,2,4F424F4D-58D8-00D7-8AFD-00D861C8FC48,44415251-58D8-00D7-8AFD-000000000000,584f4251-2000-0000-0001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds2,204,4
826793,3DRender,2021-07-08 08:27:17,2021-07-08 08:28:30,13,1,53,4,4F424F4D-58D8-01D7-3AB5-00D861C8FC14,44415251-58D8-01D7-3AB5-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds1,156,1
656781,Risk,2021-06-13 10:44:14,2021-06-13 11:00:41,900,84,1,0,4F424F4D-58D8-01D7-36E9-00D8617B5D98,44415251-58D8-01D7-36E9-000000000000,584f4251-3000-0000-2000-000000000006,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds1,156,2
39013,Risk,2021-02-09 11:07:19,2021-02-09 11:11:22,0,159,56,0,4F424F4D-58D8-01D7-3AB8-00D8617B5E08,44415251-58D8-01D7-3AB8-000000000000,584f4251-3000-0000-2000-000000000006,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds44,211,1
1355118,3DRender,2021-10-20 12:43:15,2021-10-20 12:47:43,265,1,1,2,4F424F4D-58D8-01D7-3746-00D8617B0DAE,44415251-58D8-01D7-3746-000000000000,584f4251-4000-0000-1000-000000000002,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds7,180,3
2679871,3DRender,2022-06-01 20:39:39,2022-06-01 20:51:40,129,144,446,2,4F424F4D-ADF0-084E-ABC1-049226D9D9D2,44415251-ADF0-084E-ABC1-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds2,204,4
2286976,3DRender,2022-03-31 19:27:07,2022-03-31 19:35:20,315,73,58,44,4F424F4D-58D8-01D7-3AF1-00D861C8FB38,44415251-58D8-01D7-3AF1-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds113,98,3
2530250,3DRender,2022-05-06 13:25:33,2022-05-06 13:25:55,0,0,16,0,4F424F4D-58D8-01D7-3A37-00D861C8FD17,44415251-58D8-01D7-3A37-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Cancelled,ds1,156,1
905288,3DRender,2021-07-18 13:43:09,2021-07-18 13:44:12,60,1,1,2,4F424F4D-58D8-01D7-3B00-00D861C8FCD3,44415251-58D8-01D7-3B00-000000000000,584f4251-2001-0000-0000-000000000001,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds4,254,1
2041273,3DRender,2022-02-24 16:01:59,2022-02-24 16:03:57,102,1,1,1,4F424F4D-58D8-01D7-3A91-00D8617B0B3F,44415251-58D8-01D7-3A91-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds61,122,1
3567025,3DRender,2022-10-07 16:33:31,2022-10-07 16:35:14,100,1,1,1,4F424F4D-58D8-01D7-3A6D-00D86115557E,44415251-58D8-01D7-3A6D-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds74,90,0
2835147,Risk,2022-06-18 00:23:15,2022-06-18 00:24:25,0,62,1,1,4F424F4D-58D8-01D7-3653-00D861155701,44415251-58D8-01D7-3653-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds1,156,3
2283289,Risk,2022-03-30 05:10:13,2022-03-30 15:01:27,35338,129,2,0,4F424F4D-58D8-00D7-A615-00D8619C74B5,44415251-58D8-00D7-A615-000000000000,584f4251-4000-0000-1000-000000000015,AMD Ryzen 7 2700X Eight-Core Processor,8,Cancelled,ds7,180,2
441449,3DRender,2021-05-07 13:33:44,2021-05-07 13:37:55,55,191,1,3,4F424F4D-58D8-01D7-3809-049226D9D914,44415251-58D8-01D7-3809-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds2,204,4
170509,Risk,2021-03-19 02:36:23,2021-03-19 02:54:31,985,91,1,0,4F424F4D-58D8-01D7-3653-00D861156A24,44415251-58D8-01D7-3653-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds745,124,4
2092523,3DRender,2022-03-03 20:38:41,2022-03-03 20:50:13,688,1,1,2,4F424F4D-58D8-01D7-3863-00D8611556E4,44415251-58D8-01D7-3863-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds20,167,3
1222730,3DRender,2021-09-29 11:08:17,2021-09-29 11:12:18,144,91,1,2,4F424F4D-58D8-00D7-A70E-00D8619C771D,44415251-58D8-00D7-A70E-000000000000,584f4251-4000-0000-1000-000000000015,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds849,49,2
3255887,3DRender,2022-08-12 10:54:59,2022-08-12 10:56:00,58,1,1,1,4F424F4D-58D8-00D7-A59A-00D8619C756A,44415251-58D8-00D7-A59A-000000000000,584f4251-4000-0000-1000-000000000019,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds5,84,2
1333203,3DRender,2021-10-17 12:50:36,2021-10-17 12:59:53,451,97,7,1,4F424F4D-58D8-00D7-A5E8-00D8619C7745,44415251-58D8-00D7-A5E8-000000000000,584f4251-4000-0000-1000-000000000019,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds1,156,4
365224,3DRender,2021-04-30 18:49:09,2021-04-30 18:53:59,151,126,1,9,4F424F4D-58D8-01D7-36C2-049226D9D917,44415251-58D8-01D7-36C2-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds664,119,2
677816,3DRender,2021-06-15 21:35:36,2021-06-15 21:40:15,204,59,12,1,4F424F4D-58D8-01D7-36E9-00D8617B5E81,44415251-58D8-01D7-36E9-000000000000,584f4251-3000-0000-2000-000000000006,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds2,204,4
847061,Risk,2021-07-10 06:32:42,2021-07-10 06:34:26,13,64,8,0,4F424F4D-58D8-01D7-3AB5-00D861C8FB49,44415251-58D8-01D7-3AB5-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds20,167,2
532733,3DRender,2021-05-20 21:20:18,2021-05-20 21:20:20,0,0,1,1,4F424F4D-ADF0-084E-AC6B-049226DA3E22,44415251-ADF0-084E-AC6B-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Failed,ds9,149,4
448966,3DRender,2021-05-08 01:53:11,2021-05-08 02:00:07,352,60,1,2,4F424F4D-58D8-01D7-3B03-00D861C8FAB9,44415251-58D8-01D7-3B03-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds1,156,4
1464957,3DRender,2021-11-08 11:05:03,2021-11-08 11:05:30,0,0,23,0,4F424F4D-58D8-01D7-3758-00D8619C74B2,44415251-58D8-01D7-3758-000000000000,584f4251-4000-0000-1000-000000000017,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds1,156,1
451990,Risk,2021-05-09 11:40:43,2021-05-09 11:44:00,58,102,22,0,4F424F4D-58D8-01D7-3653-00D861156AAF,44415251-58D8-01D7-3653-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds1,156,1
2084668,3DRender,2022-03-02 21:21:34,2022-03-02 21:23:30,99,1,1,2,4F424F4D-58D8-01D7-38BD-049226DA6401,44415251-58D8-01D7-38BD-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds1,156,3
2517761,3DRender,2022-05-05 14:49:33,2022-05-05 14:50:15,38,1,1,2,4F424F4D-58D8-00D7-B077-049226DA3C83,44415251-58D8-00D7-B077-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds2,204,3
130811,Risk,2021-03-04 21:27:48,2021-03-05 05:22:46,28339,151,1,0,4F424F4D-58D8-01D7-3842-00D8619C7380,44415251-58D8-01D7-3842-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds364,210,0
1466600,3DRender,2021-11-08 15:50:36,2021-11-08 15:54:22,108,99,16,1,4F424F4D-58D8-01D7-3758-00D8619C74C0,44415251-58D8-01D7-3758-000000000000,584f4251-4000-0000-1000-000000000017,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds1,156,4
948642,Risk,2021-07-29 05:33:59,2021-07-29 05:37:27,0,121,83,0,4F424F4D-ADF0-084E-AC09-00D8619C745A,44415251-ADF0-084E-AC09-000000000000,584f4251-4000-0000-1000-000000000012,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds86,211,3
409685,3DRender,2021-05-05 01:13:56,2021-05-05 01:14:15,0,13,2,0,4F424F4D-58D8-01D7-36C2-049226D9D9A7,44415251-58D8-01D7-36C2-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Preempted,ds884,213,4
104162,Risk,2021-02-23 06:37:00,2021-02-23 06:47:20,529,79,6,0,4F424F4D-58D8-01D7-3863-00D861155656,44415251-58D8-01D7-3863-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds2,204,3
1776327,3DRender,2022-01-23 15:04:26,2022-01-23 15:07:07,157,1,1,3,4F424F4D-58D8-01D7-38BD-00D8617B0B64,44415251-58D8-01D7-38BD-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds355,162,3
31080,Risk,2021-02-03 19:30:19,2021-02-03 21:37:13,7531,77,1,0,4F424F4D-58D8-01D7-3863-00D861155614,44415251-58D8-01D7-3863-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds1,156,1
486134,3DRender,2021-05-14 13:44:05,2021-05-14 13:49:52,292,54,1,1,4F424F4D-58D8-00D7-B2E7-00D861C8FB1E,44415251-58D8-00D7-B2E7-000000000000,584f4251-2000-0000-0001-000000000002,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds1,156,2
448935,3DRender,2021-05-08 01:51:43,2021-05-08 01:58:04,297,67,11,3,4F424F4D-58D8-01D7-3AEE-00D8617B6155,44415251-58D8-01D7-3AEE-000000000000,584f4251-2001-0000-0000-000000000001,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds73,23,3
3595881,3DRender,2022-10-13 12:42:43,2022-10-13 12:46:57,64,186,1,2,4F424F4D-58D8-00D7-B137-00D8611569FD,44415251-58D8-00D7-B137-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds78,182,4
3450915,3DRender,2022-09-22 14:55:47,2022-09-22 14:58:59,191,1,1,1,4F424F4D-58D8-00D7-B137-00D86115697E,44415251-58D8-00D7-B137-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds95,254,2
125856,3DRender,2021-03-03 00:09:44,2021-03-03 00:42:45,1900,63,1,0,4F424F4D-58D8-01D7-3B00-00D861C8FCD3,44415251-58D8-01D7-3B00-000000000000,584f4251-2001-0000-0000-000000000001,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds1,156,3
315903,Risk,2021-04-21 00:05:20,2021-04-25 05:45:16,365884,100,4,0,4F424F4D-58D8-00D7-B158-00D86115554E,44415251-58D8-00D7-B158-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds216,17,0
2318068,3DRender,2022-04-09 23:14:32,2022-04-09 23:23:13,398,120,1,0,4F424F4D-58D8-01D7-38BD-00D8617B0EDF,44415251-58D8-01D7-38BD-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Cancelled,ds849,49,3
2697476,3DRender,2022-06-03 15:34:34,2022-06-03 15:36:58,140,1,1,3,4F424F4D-58D8-01D7-0A2B-00D8617B0BB8,44415251-58D8-01D7-0A2B-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds20,167,0
1366427,3DRender,2021-10-21 21:33:31,2021-10-21 21:37:05,100,104,1,0,4F424F4D-58D8-01D7-3842-00D8619C7350,44415251-58D8-01D7-3842-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds29,96,1
1192034,3DRender,2021-09-24 11:20:29,2021-09-24 11:33:51,704,95,1,2,4F424F4D-58D8-01D7-3758-00D8619C7846,44415251-58D8-01D7-3758-000000000000,584f4251-4000-0000-1000-000000000017,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds30,201,0
266109,3DRender,2021-04-20 15:59:09,2021-04-20 16:16:45,243,805,3,3,4F424F4D-58D8-01D7-36C2-049226D9D8DE,44415251-58D8-01D7-36C2-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds582,4,1
3591239,3DRender,2022-10-12 17:59:51,2022-10-12 18:09:38,581,1,1,5,4F424F4D-58D8-00D7-A606-00D8619C7399,44415251-58D8-00D7-A606-000000000000,584f4251-4000-0000-1000-000000000015,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds2,204,1
1345024,3DRender,2021-10-18 07:01:19,2021-10-18 07:08:41,346,95,1,1,4F424F4D-58D8-00D7-B104-00D8619C7415,44415251-58D8-00D7-B104-000000000000,584f4251-4000-0000-1000-000000000017,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds857,52,4
1370636,Risk,2021-10-22 07:29:56,2021-10-22 08:23:45,2976,155,93,0,4F424F4D-ADF0-084E-ABEE-00D8619C73AD,44415251-ADF0-084E-ABEE-000000000000,584f4251-4000-0000-1000-000000000012,AMD Ryzen 7 2700X Eight-Core Processor,8,Cancelled,ds1,156,1
1574676,3DRender,2021-12-06 17:50:40,2021-12-06 17:52:06,80,1,1,5,4F424F4D-58D8-00D7-AF51-049226D9D91C,44415251-58D8-00D7-AF51-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds68,104,3
3093832,3DRender,2022-07-19 18:29:10,2022-07-19 18:40:45,385,224,82,1,4F424F4D-58D8-01D7-3758-00D8619C73E9,44415251-58D8-01D7-3758-000000000000,584f4251-4000-0000-1000-000000000017,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds2,204,3
2753680,Risk,2022-06-09 18:34:24,2022-06-10 13:59:12,69634,240,4,1,4F424F4D-58D8-01D7-3842-00D8619C7882,44415251-58D8-01D7-3842-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds6,143,0
2678902,3DRender,2022-06-01 11:54:27,2022-06-01 11:58:03,116,99,1,1,4F424F4D-58D8-01D7-3695-00D8617B0CC7,44415251-58D8-01D7-3695-000000000000,584f4251-4000-0000-1001-000000000006,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds1,156,3
1960601,Risk,2022-02-12 17:02:04,2022-02-12 17:05:10,0,0,179,1,4F424F4D-58D8-01D7-36E9-00D8617B5DB0,44415251-58D8-01D7-36E9-000000000000,584f4251-3000-0000-2000-000000000006,AMD Ryzen 7 2700 Eight-Core Processor,8,Failed,ds14,28,2
699265,Risk,2021-06-19 13:41:48,2021-06-19 23:37:58,35659,60,29,0,4F424F4D-58D8-01D7-3B03-00D861C8FA9D,44415251-58D8-01D7-3B03-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds129,94,3
2129,3DRender,2021-01-27 01:19:02,2021-01-27 01:22:23,126,71,1,2,4F424F4D-58D8-00D7-B155-00D8617B5E6E,44415251-58D8-00D7-B155-000000000000,584f4251-2001-0000-0000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds47,134,0
506031,3DRender,2021-05-15 06:00:55,2021-05-15 06:03:22,132,1,11,2,4F424F4D-58D8-00D7-B128-00D861C1E9B0,44415251-58D8-00D7-B128-000000000000,584f4251-2000-0000-0001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds652,198,0
1824702,3DRender,2022-01-31 00:15:45,2022-01-31 00:18:57,67,83,38,2,4F424F4D-58D8-00D7-B08F-00D8611556B1,44415251-58D8-00D7-B08F-000000000000,584f4251-4000-0000-1001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds1,156,3
1185669,3DRender,2021-09-23 10:24:10,2021-09-23 10:26:38,44,98,3,1,4F424F4D-58D8-01D7-37A3-00D8611555AA,44415251-58D8-01D7-37A3-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds1,156,1
974368,Risk,2021-08-06 07:27:17,2021-08-06 07:31:35,57,187,1,0,4F424F4D-ADF0-084E-AC68-00D86115571D,44415251-ADF0-084E-AC68-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds1,156,3
2960956,3DRender,2022-06-30 23:07:17,2022-06-30 23:10:51,210,1,1,3,4F424F4D-ADF0-084E-ABEE-00D8619C78C9,44415251-ADF0-084E-ABEE-000000000000,584f4251-4000-0000-1000-000000000012,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds172,3,2
1395723,Risk,2021-10-26 03:39:17,2021-10-26 03:40:27,0,9,56,1,4F424F4D-58D8-01D7-37A3-00D8611555DB,44415251-58D8-01D7-37A3-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds1,156,4
601387,Risk,2021-06-03 11:17:46,2021-06-03 11:28:20,246,373,1,0,4F424F4D-ADF0-084E-AC68-00D861156ABF,44415251-ADF0-084E-AC68-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds955,30,2
396139,3DRender,2021-05-03 23:34:59,2021-05-03 23:38:45,87,133,6,1,4F424F4D-58D8-01D7-36C2-049226D9DAE5,44415251-58D8-01D7-36C2-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds123,28,4
3127376,3DRender,2022-07-21 13:55:21,2022-07-21 14:06:35,249,267,150,0,4F424F4D-58D8-01D7-38BD-049226D9B66B,44415251-58D8-01D7-38BD-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Preempted,ds16,208,4
1801188,3DRender,2022-01-26 15:35:19,2022-01-26 15:36:57,0,91,1,0,4F424F4D-58D8-01D7-3A37-00D861C8FAF3,44415251-58D8-01D7-3A37-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds6,143,3
1693064,Risk,2022-01-10 04:37:41,2022-01-10 04:43:25,87,64,1,2,4F424F4D-58D8-01D7-3AB5-00D861C8FAE7,44415251-58D8-01D7-3AB5-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds4,254,4
2902601,Risk,2022-06-24 14:58:16,2022-06-24 15:06:25,302,184,1,1,4F424F4D-58D8-01D7-35BD-00D861156AB2,44415251-58D8-01D7-35BD-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds769,195,2
2853787,3DRender,2022-06-20 13:17:56,2022-06-20 13:36:55,483,121,533,1,4F424F4D-58D8-01D7-3A91-00D8617B0C4D,44415251-58D8-01D7-3A91-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds964,57,3
2688423,3DRender,2022-06-02 15:52:29,2022-06-02 15:55:52,28,64,105,1,4F424F4D-58D8-01D7-3AF1-00D861C8FD85,44415251-58D8-01D7-3AF1-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Failed,ds2,204,1
458783,Risk,2021-05-11 16:19:12,2021-05-12 08:07:49,56787,101,7,0,4F424F4D-ADF0-084E-ABEE-00D8619C73AA,44415251-ADF0-084E-ABEE-000000000000,584f4251-4000-0000-1000-000000000012,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds16,208,2
2432257,3DRender,2022-04-24 11:10:14,2022-04-24 11:11:36,78,1,1,2,4F424F4D-58D8-00D7-B137-00D861156A0F,44415251-58D8-00D7-B137-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds1,156,2
