id_task,application_type,creation_date,completion_date,time_compute (s),time_env (s),time_dl (s),time_up (s),mobo_uuid,qrad_uuid,qbox_uuid,cpu_name,nb_cores,status,dataset,dataset_size,node_id
120403,Risk,2021-02-27 13:44:55,2021-03-01 13:47:59,172881,92,10,0,4F424F4D-58D8-00D7-B137-00D861156A01,44415251-58D8-00D7-B137-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds145,283,1
2209607,Risk,2022-03-18 11:50:13,2022-03-18 11:52:39,0,140,1,1,4F424F4D-58D8-00D7-B08F-00D8611556B1,44415251-58D8-00D7-B08F-000000000000,584f4251-4000-0000-1001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds1,681,4
1341860,3DRender,2021-10-17 22:11:23,2021-10-17 22:22:09,644,1,1,2,4F424F4D-58D8-00D7-A5E8-00D8619C7688,44415251-58D8-00D7-A5E8-000000000000,584f4251-4000-0000-1000-000000000019,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds6,846,2
138150,3DRender,2021-03-07 23:10:05,2021-03-07 23:17:31,350,94,1,1,4F424F4D-58D8-00D7-A615-00D8619C74AB,44415251-58D8-00D7-A615-000000000000,584f4251-4000-0000-1000-000000000015,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds53,968,4
1357621,Risk,2021-10-20 20:07:23,2021-10-20 20:13:31,77,97,1,2,4F424F4D-58D8-01D7-3863-00D8611556E4,44415251-58D8-01D7-3863-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds9,466,7
1530140,Risk,2021-11-17 12:17:30,2021-11-23 13:48:09,523578,248,7,1,4F424F4D-ADF0-084E-AC68-00D861155688,44415251-ADF0-084E-AC68-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds229,515,3
3464615,3DRender,2022-09-26 13:01:35,2022-09-26 13:02:30,51,1,1,2,4F424F4D-58D8-01D7-3A91-00D8617B0E02,44415251-58D8-01D7-3A91-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds416,410,2
2282987,3DRender,2022-03-30 13:00:13,2022-03-30 13:06:47,259,63,47,23,4F424F4D-58D8-01D7-3AF1-00D861C8FAEC,44415251-58D8-01D7-3AF1-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds6,846,3
127154,Risk,2021-03-03 08:19:01,2021-03-03 09:53:21,5548,79,26,0,4F424F4D-58D8-00D7-B137-00D861155549,44415251-58D8-00D7-B137-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds4,142,7
3337318,3DRender,2022-08-29 07:38:35,2022-08-29 07:39:19,40,1,1,2,4F424F4D-58D8-01D7-3758-00D8619C74B2,44415251-58D8-01D7-3758-000000000000,584f4251-4000-0000-1000-000000000017,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds2,438,7
2705054,Risk,2022-06-03 23:06:44,2022-06-04 19:25:23,72998,110,8,1,4F424F4D-58D8-00D7-A70E-00D8619C7784,44415251-58D8-00D7-A70E-000000000000,584f4251-4000-0000-1000-000000000015,AMD Ryzen 7 2700X Eight-Core Processor,8,Cancelled,ds265,423,7
346362,3DRender,2021-04-29 02:26:06,2021-04-29 02:27:47,97,1,1,3,4F424F4D-58D8-01D7-3809-049226D9D984,44415251-58D8-01D7-3809-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds421,199,6
919034,Risk,2021-07-24 08:36:19,2021-07-24 08:40:17,98,98,30,0,4F424F4D-58D8-00D7-A606-00D8619C7369,44415251-58D8-00D7-A606-000000000000,584f4251-4000-0000-1000-000000000015,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds81,663,7
2399094,3DRender,2022-04-19 17:53:18,2022-04-19 18:36:29,2451,118,14,7,4F424F4D-58D8-01D7-3A91-00D8615781E5,44415251-58D8-01D7-3A91-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds1,681,3
1509803,3DRender,2021-11-17 17:00:28,2021-11-17 17:16:26,850,97,7,2,4F424F4D-ADF0-084E-AC5B-00D8617B0DB6,44415251-ADF0-084E-AC5B-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds956,612,2
2625825,3DRender,2022-05-24 18:13:20,2022-05-24 18:16:17,15,160,1,2,4F424F4D-ADF0-084E-AC6B-049226DA3DE9,44415251-ADF0-084E-AC6B-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds9,466,0
2696188,3DRender,2022-06-03 09:08:33,2022-06-03 09:45:27,2212,1,1,1,4F424F4D-58D8-01D7-3A37-00D861C8FB2C,44415251-58D8-01D7-3A37-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds1,681,4
3571642,3DRender,2022-10-09 11:36:06,2022-10-09 11:37:47,100,1,1,1,4F424F4D-58D8-00D7-B1C1-00D861C8FC51,44415251-58D8-00D7-B1C1-000000000000,584f4251-2000-0000-0001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds133,643,1
2033571,Risk,2022-02-22 16:39:55,2022-02-23 16:13:53,84625,182,26,1,4F424F4D-ADF0-084E-AC68-00D86115561B,44415251-ADF0-084E-AC68-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds31,1009,0
2456710,Risk,2022-04-27 21:55:00,2022-04-27 21:58:10,0,0,184,1,4F424F4D-58D8-01D7-35BD-00D861156966,44415251-58D8-01D7-35BD-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds10,801,1
1331862,3DRender,2021-10-17 11:07:30,2021-10-17 11:12:45,212,99,1,2,4F424F4D-58D8-00D7-A59A-00D8619C7409,44415251-58D8-00D7-A59A-000000000000,584f4251-4000-0000-1000-000000000019,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds3,497,5
3420559,3DRender,2022-09-12 11:23:48,2022-09-12 11:29:26,157,160,18,1,4F424F4D-ADF0-084E-AC2E-00D8619C75FF,44415251-ADF0-084E-AC2E-000000000000,584f4251-4000-0000-1000-000000000017,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds19,843,2
2425675,3DRender,2022-04-22 23:50:47,2022-04-23 00:53:21,3745,1,1,8,4F424F4D-ADF0-084E-AC5B-00D8617B0C10,44415251-ADF0-084E-AC5B-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds11,956,2
1899926,3DRender,2022-02-06 10:03:25,2022-02-06 10:04:31,61,1,1,3,4F424F4D-58D8-01D7-3695-00D8617B0EB2,44415251-58D8-01D7-3695-000000000000,584f4251-4000-0000-1001-000000000006,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds202,729,7
313217,3DRender,2021-04-24 21:37:49,2021-04-24 21:52:06,721,133,1,2,4F424F4D-58D8-01D7-36C2-049226D9D9A7,44415251-58D8-01D7-36C2-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds409,588,5
703543,3DRender,2021-06-21 08:52:08,2021-06-21 08:56:05,232,1,1,4,4F424F4D-58D8-01D7-3AEE-00D8617B5DC3,44415251-58D8-01D7-3AEE-000000000000,584f4251-2001-0000-0000-000000000001,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds1,681,4
660012,3DRender,2021-06-14 07:29:21,2021-06-14 07:39:08,482,96,6,3,4F424F4D-ADF0-084E-ABEE-00D8619C739F,44415251-ADF0-084E-ABEE-000000000000,584f4251-4000-0000-1000-000000000012,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds4,142,2
457466,Risk,2021-05-11 15:48:05,2021-05-11 15:53:54,0,223,115,0,4F424F4D-ADF0-084E-AC2E-00D8619C7733,44415251-ADF0-084E-AC2E-000000000000,584f4251-4000-0000-1000-000000000017,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds2,438,6
1769721,Risk,2022-01-22 02:11:15,2022-01-22 02:12:50,0,92,1,1,4F424F4D-58D8-01D7-3B03-00D861C8FABC,44415251-58D8-01D7-3B03-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds2,438,7
3437443,3DRender,2022-09-18 00:23:40,2022-09-18 00:25:27,104,1,1,2,4F424F4D-58D8-00D7-86CE-00D8619C7340,44415251-58D8-00D7-86CE-000000000000,584f4251-4000-0000-1000-000000000017,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds2,438,6
2427840,3DRender,2022-04-23 21:58:58,2022-04-23 22:06:32,318,123,1,0,4F424F4D-58D8-01D7-3A91-00D8617B0B7C,44415251-58D8-01D7-3A91-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Cancelled,ds1,681,7
396856,3DRender,2021-05-04 02:07:08,2021-05-04 02:18:55,361,324,12,8,4F424F4D-58D8-01D7-36C2-049226D9D8D8,44415251-58D8-01D7-36C2-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds78,445,6
2725682,3DRender,2022-06-07 15:54:39,2022-06-07 16:07:19,196,97,467,1,4F424F4D-ADF0-084E-AC5B-00D8617B0B9F,44415251-ADF0-084E-AC5B-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds7,394,4
2284154,3DRender,2022-03-30 23:25:09,2022-03-30 23:45:34,659,81,62,420,4F424F4D-58D8-01D7-3AF1-00D861C8FBAB,44415251-58D8-01D7-3AF1-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds2,438,6
91694,Risk,2021-02-17 03:05:21,2021-02-17 03:38:27,1896,84,1,0,4F424F4D-58D8-01D7-3842-00D8619C7367,44415251-58D8-01D7-3842-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds137,407,4
3456543,Risk,2022-09-22 12:33:55,2022-09-23 06:25:08,64093,142,26,0,4F424F4D-58D8-01D7-376A-00D8619C738A,44415251-58D8-01D7-376A-000000000000,584f4251-4000-0000-1001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds7,394,2
2960477,3DRender,2022-06-30 22:51:42,2022-06-30 22:56:54,208,103,1,1,4F424F4D-58D8-01D7-3848-00D861155557,44415251-58D8-01D7-3848-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds34,685,4
1817741,Risk,2022-01-28 18:00:37,2022-01-28 21:09:06,11160,104,22,1,4F424F4D-58D8-01D7-35BD-00D861155572,44415251-58D8-01D7-35BD-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds513,448,7
3032368,Risk,2022-07-11 19:03:04,2022-07-12 12:16:50,61901,109,4,0,4F424F4D-58D8-01D7-376A-00D8619C76E1,44415251-58D8-01D7-376A-000000000000,584f4251-4000-0000-1001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Cancelled,ds1,681,5
1708993,Risk,2022-01-14 03:46:35,2022-01-14 03:49:37,0,0,180,1,4F424F4D-58D8-01D7-3653-00D86115566F,44415251-58D8-01D7-3653-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds2,438,7
2428691,3DRender,2022-04-24 00:54:28,2022-04-24 01:16:25,1199,98,11,0,4F424F4D-ADF0-084E-AC5B-00D8615781A4,44415251-ADF0-084E-AC5B-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Cancelled,ds14,696,2
1470275,Risk,2021-11-09 07:13:11,2021-11-09 07:48:00,1978,98,9,0,4F424F4D-ADF0-084E-AC2E-00D8619C763E,44415251-ADF0-084E-AC2E-000000000000,584f4251-4000-0000-1000-000000000017,AMD Ryzen 7 2700X Eight-Core Processor,8,Cancelled,ds39,919,5
458957,3DRender,2021-05-12 08:29:52,2021-05-12 08:31:03,7,54,7,1,4F424F4D-58D8-00D7-B1BB-00D861C8FB69,44415251-58D8-00D7-B1BB-000000000000,584f4251-2000-0000-0001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds351,931,3
2964221,3DRender,2022-07-01 14:42:48,2022-07-01 14:46:00,116,72,1,3,4F424F4D-58D8-01D7-3695-00D86157849C,44415251-58D8-01D7-3695-000000000000,584f4251-4000-0000-1001-000000000006,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds1,681,0
136985,3DRender,2021-03-07 11:53:28,2021-03-07 11:55:51,46,95,1,1,4F424F4D-58D8-00D7-A615-00D8619C7443,44415251-58D8-00D7-A615-000000000000,584f4251-4000-0000-1000-000000000015,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds2,438,0
2446747,Risk,2022-04-22 19:51:43,2022-04-26 11:21:19,314855,103,13,1,4F424F4D-ADF0-084E-AC68-00D86115560E,44415251-ADF0-084E-AC68-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Cancelled,ds1,681,7
1800218,3DRender,2022-01-26 14:59:01,2022-01-26 15:00:41,15,83,1,1,4F424F4D-58D8-00D7-B200-00D861C8FE78,44415251-58D8-00D7-B200-000000000000,584f4251-2000-0000-0001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds513,448,5
1318719,Risk,2021-10-15 19:48:24,2021-10-15 20:36:59,2736,98,79,1,4F424F4D-58D8-00D7-A5E8-00D8619C773F,44415251-58D8-00D7-A5E8-000000000000,584f4251-4000-0000-1000-000000000019,AMD Ryzen 7 2700X Eight-Core Processor,8,Cancelled,ds1,681,6
2804422,Risk,2022-06-15 11:12:40,2022-06-15 11:25:07,501,235,1,1,4F424F4D-58D8-00D7-B158-00D86115554C,44415251-58D8-00D7-B158-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds1,681,3
1626832,3DRender,2021-12-18 20:34:39,2021-12-18 20:41:30,408,1,1,1,4F424F4D-58D8-01D7-3A6D-00D8611555E7,44415251-58D8-01D7-3A6D-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds2,438,4
612890,Risk,2021-06-07 07:33:34,2021-06-07 07:45:41,605,69,8,0,4F424F4D-58D8-01D7-3AB8-00D8617B5DE7,44415251-58D8-01D7-3AB8-000000000000,584f4251-3000-0000-2000-000000000006,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds476,297,2
3029448,Risk,2022-07-11 18:02:52,2022-07-11 18:04:59,0,113,3,0,4F424F4D-58D8-00D7-B08F-00D8611556A5,44415251-58D8-00D7-B08F-000000000000,584f4251-4000-0000-1001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds678,666,3
2360875,3DRender,2022-04-13 13:26:09,2022-04-13 13:33:45,376,65,9,3,4F424F4D-58D8-01D7-3AF1-00D861C8FAEC,44415251-58D8-01D7-3AF1-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds924,425,0
3437553,3DRender,2022-09-18 00:26:44,2022-09-18 00:28:07,80,1,1,1,4F424F4D-58D8-00D7-A606-00D8619C7382,44415251-58D8-00D7-A606-000000000000,584f4251-4000-0000-1000-000000000015,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds3,497,7
701507,3DRender,2021-06-21 00:35:09,2021-06-21 00:39:45,205,68,1,1,4F424F4D-58D8-01D7-3AB5-00D861C8FAB2,44415251-58D8-01D7-3AB5-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds77,106,4
1051649,Risk,2021-08-24 11:38:22,2021-08-28 09:02:26,336100,72,25,0,4F424F4D-58D8-01D7-3AB5-00D861C8FAFF,44415251-58D8-01D7-3AB5-000000000000,584f4251-3000-0000-2000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds255,374,6
1490250,3DRender,2021-11-14 16:34:18,2021-11-14 16:35:20,59,1,1,2,4F424F4D-58D8-01D7-3758-00D8619C7552,44415251-58D8-01D7-3758-000000000000,584f4251-4000-0000-1000-000000000017,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds1,681,6
480558,3DRender,2021-05-14 05:12:16,2021-05-14 05:16:50,178,93,1,3,4F424F4D-58D8-01D7-3848-00D86115556D,44415251-58D8-01D7-3848-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds663,820,3
529449,3DRender,2021-05-20 14:42:26,2021-05-20 14:44:27,0,121,1,0,4F424F4D-58D8-01D7-36C2-049226D9D9A7,44415251-58D8-01D7-36C2-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Preempted,ds1,681,1
2083088,3DRender,2022-03-02 18:26:42,2022-03-02 18:28:34,107,1,1,3,4F424F4D-58D8-01D7-3A91-00D8617B0EAC,44415251-58D8-01D7-3A91-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds60,420,0
178564,3DRender,2021-03-22 16:38:14,2021-03-22 16:47:09,448,75,9,1,4F424F4D-58D8-01D7-3A6D-00D8611555E7,44415251-58D8-01D7-3A6D-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds13,789,5
1335966,3DRender,2021-10-17 16:55:30,2021-10-17 16:59:16,223,1,1,1,4F424F4D-58D8-00D7-A59A-00D8619C7409,44415251-58D8-00D7-A59A-000000000000,584f4251-4000-0000-1000-000000000019,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds2,438,7
2046819,3DRender,2022-02-25 08:57:47,2022-02-25 08:58:13,0,3,13,0,4F424F4D-58D8-01D7-3AB8-00D8617B5EDF,44415251-58D8-01D7-3AB8-000000000000,584f4251-3000-0000-2000-000000000006,AMD Ryzen 7 2700 Eight-Core Processor,8,Cancelled,ds28,148,5
2904831,Risk,2022-06-25 07:16:37,2022-06-25 07:22:47,263,104,1,1,4F424F4D-58D8-01D7-35BD-00D861156B39,44415251-58D8-01D7-35BD-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds13,789,0
2905099,Risk,2022-06-25 09:07:08,2022-06-25 09:09:47,0,146,4,1,4F424F4D-58D8-01D7-3863-00D86115567C,44415251-58D8-01D7-3863-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Cancelled,ds6,846,1
1886940,3DRender,2022-02-04 16:22:53,2022-02-04 16:27:08,252,1,1,1,4F424F4D-58D8-01D7-3A6D-00D861156B42,44415251-58D8-01D7-3A6D-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds929,181,6
1241333,3DRender,2021-10-01 10:57:48,2021-10-01 11:06:39,407,113,7,2,4F424F4D-58D8-01D7-3B00-00D861C8FC61,44415251-58D8-01D7-3B00-000000000000,584f4251-2001-0000-0000-000000000001,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds11,956,2
346993,3DRender,2021-04-29 03:23:04,2021-04-29 03:40:59,1072,1,1,3,4F424F4D-58D8-01D7-36C2-049226DA6540,44415251-58D8-01D7-36C2-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds961,841,6
1212017,3DRender,2021-09-28 20:14:54,2021-09-28 20:30:20,853,71,1,1,4F424F4D-58D8-01D7-3AEE-00D8617B5DD7,44415251-58D8-01D7-3AEE-000000000000,584f4251-2001-0000-0000-000000000001,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds108,840,2
3456106,3DRender,2022-09-23 05:12:22,2022-09-23 05:44:36,1931,1,1,2,4F424F4D-58D8-00D7-A615-00D8619C741F,44415251-58D8-00D7-A615-000000000000,584f4251-4000-0000-1000-000000000015,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds24,838,0
2604831,3DRender,2022-05-19 14:00:10,2022-05-19 14:06:18,205,139,16,0,4F424F4D-ADF0-084E-ABC1-049226DA3D56,44415251-ADF0-084E-ABC1-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Cancelled,ds12,490,4
665591,3DRender,2021-06-15 09:35:43,2021-06-15 09:38:42,88,86,1,2,4F424F4D-58D8-01D7-3AEE-00D8617B5FD1,44415251-58D8-01D7-3AEE-000000000000,584f4251-2001-0000-0000-000000000001,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds1,681,6
488958,3DRender,2021-05-14 16:43:32,2021-05-14 16:44:16,36,1,1,5,4F424F4D-58D8-01D7-3809-049226DA3E39,44415251-58D8-01D7-3809-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds404,278,0
863162,Risk,2021-07-11 23:47:10,2021-07-12 09:45:22,35719,103,53,0,4F424F4D-58D8-00D7-B158-00D861155537,44415251-58D8-00D7-B158-000000000000,584f4251-4000-0000-1001-000000000005,AMD Ryzen 7 2700X Eight-Core Processor,8,Preempted,ds1,681,6
1198021,3DRender,2021-09-25 19:55:24,2021-09-25 19:55:56,29,1,1,2,4F424F4D-58D8-01D7-3653-00D861156B1B,44415251-58D8-01D7-3653-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds85,437,5
1120674,3DRender,2021-09-13 00:51:38,2021-09-13 00:59:41,419,61,1,3,4F424F4D-58D8-00D7-B08C-00D861C8FAE1,44415251-58D8-00D7-B08C-000000000000,584f4251-2001-0000-0000-000000000002,AMD Ryzen 7 2700 Eight-Core Processor,8,Completed,ds1,681,6
543050,3DRender,2021-05-22 03:41:37,2021-05-22 03:45:42,148,95,1,1,4F424F4D-ADF0-084E-ABEE-00D8619C73D4,44415251-ADF0-084E-ABEE-000000000000,584f4251-4000-0000-1000-000000000012,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds1,681,5
782907,3DRender,2021-07-07 10:34:33,2021-07-07 10:43:54,454,102,1,3,4F424F4D-ADF0-084E-ABEE-00D8619C776E,44415251-ADF0-084E-ABEE-000000000000,584f4251-4000-0000-1000-000000000012,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds42,759,6
2951389,3DRender,2022-06-29 16:07:34,2022-06-29 16:10:46,188,1,1,2,4F424F4D-58D8-01D7-3695-00D8617B0C30,44415251-58D8-01D7-3695-000000000000,584f4251-4000-0000-1001-000000000006,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds20,833,3
535837,3DRender,2021-05-21 08:13:31,2021-05-21 08:36:55,974,425,1,3,4F424F4D-58D8-01D7-36C2-049226D9D8D8,44415251-58D8-01D7-36C2-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds14,696,5
2301922,3DRender,2022-04-05 10:18:32,2022-04-05 10:23:07,105,159,11,1,4F424F4D-ADF0-084E-AC6B-049226DA3CC4,44415251-ADF0-084E-AC6B-000000000000,584f4251-4000-0000-1000-000000000006,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds1,681,4
2964035,3DRender,2022-07-01 12:28:21,2022-07-01 12:32:41,95,151,12,1,4F424F4D-58D8-01D7-3A6D-00D861156C91,44415251-58D8-01D7-3A6D-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds78,445,0
2510721,3DRender,2022-05-05 10:37:12,2022-05-05 10:37:45,30,1,1,2,4F424F4D-58D8-00D7-B077-049226DA64AE,44415251-58D8-00D7-B077-000000000000,584f4251-4000-0000-1000-000000000016,AMD Ryzen Threadripper 2990WX 32-Core Processor,32,Completed,ds3,497,0
377450,3DRender,2021-05-01 18:04:26,2021-05-01 18:21:19,788,208,11,3,4F424F4D-58D8-01D7-3809-049226D9D922,44415251-58D8-01D7-3809-000000000000,584f4251-4000-0000-1000-000000000004,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds2,438,1
1381790,3DRender,2021-10-23 12:19:55,2021-10-23 12:20:27,28,1,1,3,4F424F4D-58D8-01D7-3A6D-00D861156BA3,44415251-58D8-01D7-3A6D-000000000000,584f4251-4000-0000-1001-000000000004,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds489,296,1
584130,3DRender,2021-05-31 07:06:22,2021-05-31 07:08:02,4,86,7,2,4F424F4D-ADF0-084E-ABC6-00D8619C73AF,44415251-ADF0-084E-ABC6-000000000000,584f4251-4000-0000-1000-000000000012,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds27,947,3
1314589,3DRender,2021-10-14 22:32:00,2021-10-14 22:35:52,125,102,1,3,4F424F4D-58D8-01D7-3746-00D8617B0CC2,44415251-58D8-01D7-3746-000000000000,584f4251-4000-0000-1000-000000000002,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds595,826,5
2450574,Risk,2022-04-27 01:56:46,2022-04-27 01:59:50,0,0,179,1,4F424F4D-58D8-01D7-3863-00D861155736,44415251-58D8-01D7-3863-000000000000,584f4251-4000-0000-1001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds405,665,1
227972,Risk,2021-04-07 08:10:23,2021-04-07 08:29:00,901,126,81,0,4F424F4D-58D8-01D7-3AB2-00D861C8FB79,44415251-58D8-01D7-3AB2-000000000000,584f4251-3000-0000-2000-000000000003,AMD Ryzen 7 2700 Eight-Core Processor,8,Preempted,ds1,681,4
1405437,3DRender,2021-10-26 21:18:56,2021-10-26 21:28:56,519,74,5,2,4F424F4D-58D8-01D7-376A-00D8619C7334,44415251-58D8-01D7-376A-000000000000,584f4251-4000-0000-1001-000000000001,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds360,634,5
405869,3DRender,2021-05-04 15:06:10,2021-05-04 15:19:16,447,172,162,4,4F424F4D-58D8-01D7-373D-00D8617B0C43,44415251-58D8-01D7-373D-000000000000,584f4251-4000-0000-1000-000000000007,AMD Ryzen Threadripper 2950X 16-Core Processor,16,Completed,ds761,490,6
119192,3DRender,2021-02-27 21:33:25,2021-02-27 23:08:29,5627,51,20,3,4F424F4D-58D8-00D7-B035-00D861C8FA9A,44415251-58D8-00D7-B035-000000000000,584f4251-2000-0000-0001-000000000003,AMD Ryzen 7 2700X Eight-Core Processor,8,Completed,ds545,104,5
778589,3DRender,2021-07-07 08:41:02,2021-07-07 08:42:48,3,98,1,3,4F424F4D-ADF0-084E-ABEE-00D8619C7850,44415251-ADF0-084E-ABEE-000000000000,584f4251-4000-0000-1000-000000000012,AMD Ryzen 7 2700X Eight-Core Processor,8,Failed,ds6,846,0
